WARNING: Interface orbital is under development and should be used with care:
         Only basic functionality, no error checks
        _______  
       /\______\ 
      / /      / 
     / / Cuby /   Dataset calculation
     \/______/   
                 
==========================================================================================
name                                             E      Eref     error  error(%)
425 3GNW_35_ser                             -5.202    -4.733    -0.469    -9.912
426 3JVS_01_bbn                             -1.858    -1.960     0.102     5.209
427 3JVS_02_bbn                            -12.972   -13.696     0.724     5.289
428 3JVS_03_bbn                             -1.171    -1.071    -0.100    -9.341
429 3JVS_04_bbn                             -1.284    -0.504    -0.780  -154.691
430 3JVS_05_bbn                            -13.298   -12.381    -0.917    -7.407
431 3JVS_06_pro                             -5.202    -4.961    -0.241    -4.861
432 3JVS_07_bbn                              0.586     0.651    -0.065   -10.058
433 3JVS_08_pro                             -2.365    -2.382     0.017     0.730
434 3JVS_09_bbn                             -0.383    -0.536     0.153    28.574
435 3JVS_10_bbn                             -0.957    -1.080     0.123    11.379
436 3JVS_11_bbn                             -0.383    -0.457     0.074    16.227
437 3JVS_12_bbn                             -2.860    -2.491    -0.369   -14.815
438 3JVS_13_bbn                             -1.115    -1.033    -0.082    -7.913
439 3JVS_14_phe                             -8.400    -7.727    -0.673    -8.710
440 3JVS_15_asp                             -8.197    -7.306    -0.891   -12.200
441 3JVS_16_arg                              2.072    -0.422     2.494   590.959
442 3JVS_17_ile                             -3.907    -3.698    -0.209    -5.658
443 3JVS_18_glu                             -7.634    -8.054     0.420     5.211
444 3JVS_19_tyr                             -1.126    -1.071    -0.055    -5.136
445 3JVS_20_ala                             -0.597    -0.589    -0.008    -1.321
446 3JVS_21_glu                             -2.151    -3.715     1.564    42.109
447 3JVS_22_leu                             -1.937    -1.646    -0.291   -17.663
448 3NOX_01_bbn                              0.327     0.798    -0.471   -59.080
449 3NOX_02_bbn                             -6.779    -6.207    -0.572    -9.208
450 3NOX_03_bbn                              1.002     0.757     0.245    32.383
451 3NOX_04_bbn                             -1.903    -1.971     0.068     3.453
452 3NOX_05_bbn                              1.408     1.333     0.075     5.589
453 3NOX_06_bbn                             -1.802    -1.433    -0.369   -25.723
454 3NOX_07_arg                             43.847    45.802    -1.955    -4.269
455 3NOX_08_glu                           -110.641  -111.564     0.923     0.827
456 3NOX_09_glu                           -121.180  -122.376     1.196     0.977
457 3NOX_10_tyr                             -5.180    -4.538    -0.642   -14.139
458 3NOX_11_trp                             -1.689    -0.699    -0.990  -141.632
459 3NOX_12_ser                             -6.615    -6.327    -0.288    -4.556
460 3NOX_13_tyr                             -2.027    -2.286     0.259    11.338
461 3NOX_14_val                             -0.118    -0.341     0.223    65.328
462 3NOX_15_trp                             -1.486    -2.227     0.741    33.259
463 3NOX_16_tyr                            -16.259   -16.022    -0.237    -1.482
464 3NOX_17_asp                            -58.034   -62.357     4.323     6.932
465 3NOX_18_tyr                             -8.986    -8.583    -0.403    -4.690
466 3NOX_19_asn                             -4.403    -4.442     0.039     0.885
467 3NOX_20_val                             -1.571    -1.718     0.147     8.570
468 3NOX_21_hid                             -8.265    -8.313     0.048     0.579
469 3PE2_01_bbn                             -3.344    -3.063    -0.281    -9.182
470 3PE2_02_bbn                              0.236    -0.120     0.356   297.051
471 3PE2_03_bbn                             -0.777    -1.582     0.805    50.889
472 3PE2_04_bbn                             -0.754    -1.140     0.386    33.823
473 3PE2_05_bbn                             -3.187    -2.152    -1.035   -48.076
474 3PE2_06_bbn                             -2.680    -2.152    -0.528   -24.530
475 3PE2_07_bbn                             -1.509    -1.632     0.123     7.546
476 3PE2_08_bbn                             -8.614    -8.648     0.034     0.394
477 3PE2_09_bbn                              0.090     0.102    -0.012   -11.686
478 3PE2_10_bbn                             -1.768    -1.706    -0.062    -3.624
479 3PE2_11_bbn                             -4.256    -3.556    -0.700   -19.693
480 3PE2_12_bbn                            -18.816   -18.392    -0.424    -2.303
481 3PE2_13_bbn                             -6.947    -6.612    -0.335    -5.073
482 3PE2_14_leu                             -3.536    -3.361    -0.175    -5.196
483 3PE2_15_arg                            -25.380   -22.648    -2.732   -12.063
484 3PE2_16_val                             -4.346    -5.128     0.782    15.242
485 3PE2_17_val                             -4.251    -3.574    -0.677   -18.933
486 3PE2_18_lys                           -101.937  -101.837    -0.100    -0.098
487 3PE2_19_ile                             -2.928    -3.154     0.226     7.178
488 3PE2_20_phe                             -3.491    -2.992    -0.499   -16.665
489 3PE2_21_hid                             -1.362    -1.757     0.395    22.455
490 3PE2_22_val                             -0.963    -1.155     0.192    16.647
491 3PE2_23_asn                             -0.878    -0.799    -0.079    -9.923
492 3PE2_24_hid                             -2.916    -2.844    -0.072    -2.544
493 3PE2_25_met                             -4.324    -4.093    -0.231    -5.640
494 3PE2_26_ile                             -6.384    -5.304    -1.080   -20.370
495 3PE2_27_asp                             55.827    57.516    -1.689    -2.936
496 3PE2_28_trp                             -3.828    -4.656     0.828    17.775
497 4GID_01_bbn                             -1.858    -2.050     0.192     9.370
498 4GID_02_bbn                              1.847     1.595     0.252    15.777
499 4GID_03_bbn                             -2.083    -1.725    -0.358   -20.760
500 4GID_04_bbn                             -5.810    -5.236    -0.574   -10.966
501 4GID_05_bbn                             -0.101     0.112    -0.213  -190.482
502 4GID_06_bbn                              2.184     2.493    -0.309   -12.377
503 4GID_07_bbn                            -15.043   -14.417    -0.626    -4.345
504 4GID_08_bbn                             -0.011    -0.097     0.086    88.392
505 4GID_09_pro                             -0.878    -1.047     0.169    16.114
506 4GID_10_bbn                             -4.121    -4.144     0.023     0.551
507 4GID_11_bbn                             -2.320    -2.179    -0.141    -6.451
508 4GID_12_bbn                             -2.905    -2.931     0.026     0.884
509 4GID_13_bbn                             -5.619    -5.824     0.205     3.524
510 4GID_14_bbn                             -1.700    -2.012     0.312    15.494
511 4GID_15_bbn                             -2.094    -1.966    -0.128    -6.529
512 4GID_16_bbn                             -4.268    -4.380     0.112     2.567
513 4GID_17_bbn                              0.405     0.779    -0.374   -47.964
514 4GID_18_bbn                             -3.434    -3.432    -0.002    -0.067
515 4GID_19_bbn                             -2.229    -1.652    -0.577   -34.957
516 4GID_20_bbn                             -0.462    -0.379    -0.083   -21.810
517 4GID_21_bbn                            -18.962   -18.166    -0.796    -4.381
518 4GID_22_bbn                             -7.015    -6.907    -0.108    -1.564
519 4GID_23_bbn                             -5.641    -5.857     0.216     3.683
520 4GID_24_bbn                              1.013     0.454     0.559   123.217
521 4GID_25_ser                              0.135     0.291    -0.156   -53.567
522 4GID_26_gln                             -2.049    -1.744    -0.305   -17.507
523 4GID_27_tyr                             -0.473    -0.498     0.025     5.036
524 4GID_28_leu                             -2.567    -2.591     0.024     0.915
525 4GID_29_asp                            -79.226   -79.976     0.750     0.938
526 4GID_30_ser                              0.450     0.726    -0.276   -37.961
527 4GID_31_val                             -0.906    -0.830    -0.076    -9.209
528 4GID_32_tyr                             -9.323    -8.307    -1.016   -12.234
529 4GID_33_thr                             -1.813    -1.485    -0.328   -22.078
530 4GID_34_gln                             -3.502    -2.954    -0.548   -18.547
531 4GID_35_phe                             -2.387    -2.732     0.345    12.623
532 4GID_36_ile                             -1.565    -1.625     0.060     3.683
533 4GID_37_trp                             -2.612    -3.718     1.106    29.738
534 4GID_38_ile                             -1.971    -1.892    -0.079    -4.149
535 4GID_39_ile                             -1.317    -1.303    -0.014    -1.107
536 4GID_40_arg                             25.470    28.317    -2.847   -10.053
537 4GID_41_tyr                             -4.504    -4.078    -0.426   -10.447
538 4GID_42_ile                             -1.317    -1.315    -0.002    -0.184
539 4GID_43_asp                           -114.042  -114.321     0.279     0.244
540 4GID_44_thr                             -7.263    -6.629    -0.634    -9.560
541 4GID_45_thr                             -5.495    -4.836    -0.659   -13.625
542 4GID_46_asn                             -5.698    -5.295    -0.403    -7.603
543 4GID_47_arg                             25.110    27.645    -2.535    -9.170
544 4GID_48_lys                             25.346    23.587     1.759     7.459
545 4GID_49_ser                             -0.045     0.084    -0.129  -153.619
546 4GID_50_val                             -1.368    -1.455     0.087     5.973
547 4GID_51_ala                             -0.124    -0.385     0.261    67.828
==========================================================================================
RMSE                0.722   kcal/mol
MUE                 0.409   kcal/mol
------------------------------------------------------------------------------------------
MSE                -0.162   kcal/mol
min                -4.978   kcal/mol
max                 4.590   kcal/mol
range               9.568   kcal/mol
min abs             0.001   kcal/mol
max abs             4.978   kcal/mol
==========================================================================================
RMSE              229.480   %
MUE                45.168   %
MSE                -1.932   %
min             -1563.804   %
max              4404.013   %
range            5967.818   %
min abs             0.025   %
max abs          4404.013   %
------------------------------------------------------------------------------------------
RMSE/|avg|          8.919   %
MUE/|avg|           5.051   %
==========================================================================================
Statistics for groups:
neutral-neutral(225)RMSE      0.294   MSE      -0.060   kcal/mol
charged-neutral(280)RMSE      0.656   MSE      -0.224   kcal/mol
charged-charged(42) RMSE      1.861   MSE      -0.299   kcal/mol
--------------------------------------------------------------------------------
neutral-neutralRMSE/|avg|     13.00 %
charged-neutralRMSE/|avg|     15.38 %
charged-chargedRMSE/|avg|     2.87 %
==========================================================================================

